article,author,url,DOI,year
A Frequency Diversity Printed-Yagi Antenna Element for Apertures Selectivity Wideband Array Application,"Fukun Sun;
Fu-Shun Zhang;
Hongyin Zhang;
Hanjing Zhang;
Chao Li;
Chaoqiang Feng",https://ieeexplore.ieee.org/document/8410923/,10.1109/TAP.2018.2855722,Year: 2018
"A Broadband
L
-Strip Fed Printed Microstrip Antenna","V. P. Sarin;
M. S. Nishamol;
D. Tony;
C. K. Aanandan;
P. Mohanan;
K. Vasudevan",https://ieeexplore.ieee.org/document/5618545/,10.1109/TAP.2010.2090641,Year: 2011
Influence of Dielectric Overlay Dimensions on Performance of Miniaturized ESPAR Antenna,"M. Czelen;
M. Rzymowski;
K. Nyka;
L. Kulas",https://ieeexplore.ieee.org/document/9330147/,10.1109/IEEECONF35879.2020.9330147,Year: 2020
"Mechanically scanned, electronically zoomed, receive and transmit antenna for low Earth orbit spaceborne wideband applications in Ku band","F. Croq;
F. Dolmeta;
B. Lejay;
E. Vourch;
M. Reynaud",https://ieeexplore.ieee.org/document/1016965/,10.1109/APS.2002.1016965,Year: 2002
Multi-band compact antennas for vehicular communications,"S. Arianos;
G. Dassano;
F. Vipiana;
M. Orefice",https://ieeexplore.ieee.org/document/5996908/,10.1109/APS.2011.5996908,Year: 2011
Design of UWB multi-folded patch antenna at UHF band,"Devendra Kumar Sharma;
Sanjeev Kulshrestha;
S. B. Chakrabarty;
M. B. Mahajan;
Rajeev Jyoti",https://ieeexplore.ieee.org/document/8402622/,10.1109/IAIM.2017.8402622,Year: 2017
28 GHz Side-Edge Loop Antenna with End-Fire Radiation Polarized Vertically to Substrate,"Masayuki Nakajima;
Masazumi Ishikawa;
Gentei Sato",https://ieeexplore.ieee.org/document/8888990/,10.1109/APUSNCURSINRSM.2019.8888990,Year: 2019
Dual-Band Shared Aperture Reflectarray and Patch Antenna Array for S- and Ka-Bands,"Daniel Edelgaard Serup;
Gert Frølund Pedersen;
Shuai Zhang",https://ieeexplore.ieee.org/document/9538844/,10.1109/TAP.2021.3111171,Year: 2022
"A New Magneto-Dielectric Material Loaded, Tunable UHF Antenna for Handheld Devices","F. Ferrero;
A. Chevalier;
J. M. Ribero;
R. Staraj;
J. L. Mattei;
Y. Queffelec",https://ieeexplore.ieee.org/document/6009166/,10.1109/LAWP.2011.2167118,Year: 2011
Non-Intrusive Control of Surface Impedance Using Parasitic Inclusions for Base Station Antennas,"Mehdi Hosseini;
Nasrin Hojjat;
Hamid Jamali",https://ieeexplore.ieee.org/document/9329568/,10.1109/IEEECONF35879.2020.9329568,Year: 2020
A Four-Antenna System With High Isolation for Mobile Phones,"Jingli Guo;
Jiachang Fan;
Ling Sun;
Baohua Sun",https://ieeexplore.ieee.org/document/6572850/,10.1109/LAWP.2013.2273551,Year: 2013
A Wideband Stacked Offset Microstrip Antenna With Improved Gain and Low Cross Polarization,"V. P. Sarin;
M. S. Nishamol;
D. Tony;
C. K. Aanandan;
P. Mohanan;
K. Vasudevan",https://ieeexplore.ieee.org/document/5704558/,10.1109/TAP.2011.2109362,Year: 2011
Design of Broadband Handset Antenna Based On Characteristic Modes,"Bo Pang;
Wen Jiang;
Wei Hu;
Tiancheng Zhang;
Dawei Ge;
Hao Wu",https://ieeexplore.ieee.org/document/9391259/,10.23919/ISAP47053.2021.9391259,Year: 2021
Electronically REconfigurable Superstrate (ERES) Antenna,"L. Leszkowska;
D. Duraj;
M. Rzymowski;
K. Nyka;
L. Kulas",https://ieeexplore.ieee.org/document/8739570/,,Year: 2019
A Single Patch Antenna With Broadside and Conical Radiation Patterns for 3G/4G Pattern Diversity,"Li Sun;
Guan-xi Zhang;
Bao-hua Sun;
Wen-ding Tang;
Jiang-peng Yuan",https://ieeexplore.ieee.org/document/7140779/,10.1109/LAWP.2015.2451132,Year: 2016
A Wideband Circularly Polarized Cross-Dipole Antenna With L-shape Slots,"Yuhang Sun;
Yejun He;
Wei He;
Long Zhang;
Sai-Wai Wong",https://ieeexplore.ieee.org/document/9330316/,10.1109/IEEECONF35879.2020.9330316,Year: 2020
Design of probe-fed truncated corner microstrip antennas for Globalstar system,"D.C. Nascimento;
I. Bianchi;
R. Schildberg;
J.C. da S. Lacava",https://ieeexplore.ieee.org/document/4396177/,10.1109/APS.2007.4396177,Year: 2007
Antenna Array Design and System for Directional Networking,"Gui Chao Huang;
Magdy F. Iskander;
Mahbub Hoque;
Steven R. Goodall;
Timothy Bocskor",https://ieeexplore.ieee.org/document/7031906/,10.1109/LAWP.2015.2391199,Year: 2015
Study on dual frequency planar monopole antennas,"Zheng Hui-li;
Tang Ming-xiang;
Song Shun-xian",https://ieeexplore.ieee.org/document/1617933/,10.1109/MAPE.2005.1617933,Year: 2005
Dual-Band Aperture Shared Antenna Array With Decreased Radiation Pattern Distortion,"Wei Niu;
Baohua Sun;
Gaonan Zhou;
Zhepeng Lan",https://ieeexplore.ieee.org/document/9743738/,10.1109/TAP.2022.3161267,Year: 2022
Sixth International Conference on Antennas and Propagation (ICAP 89) (Conf. Publ. No.301),"1989 Sixth International Conference on Antennas and Propagation, ICAP 89 (Conf. Publ. No.301)
Year: 1989 | Conference Paper | Publisher: IET",https://ieeexplore.ieee.org/document/29681/,,Year: 1989
Combined-type dual-wideband and triple-wideband LTE antennas for the tablet device,"Chih-Yu Tsai;
Kin-Lu Wong",https://ieeexplore.ieee.org/document/7374426/,10.1109/APCAP.2015.7374426,Year: 2015
A single radiator with four decoupled ports for four by four MIMO antennas and systems,"Luyu Zhao;
Aobo Chen;
Jianqiang Zhang;
Shufeng Zheng;
Yingzeng Yin",https://ieeexplore.ieee.org/document/8072872/,10.1109/APUSNCURSINRSM.2017.8072872,Year: 2017
Ka-Band Circularly-Polarized Antenna Array with Wide Gain and Axial Ratio Bandwidth,"Amir Raeesi;
Hussam Al-Saedi;
Wael M. Abdel-Wahab;
Suren Gigoyan;
Safieddin Safavi Naeini",https://ieeexplore.ieee.org/document/9411453/,10.23919/EuCAP51087.2021.9411453,Year: 2021
Three Ways to Decouple Multiple Antennas in A Mobile Terminal,"Yujia Liu;
Xiaoyuan Zhao;
Guodong Jing;
Yuqi He;
Mengkai Xi;
Luyu Zhao",https://ieeexplore.ieee.org/document/8963176/,,Year: 2019
A Novel Miniaturized Broadband Dual-Polarized Dipole Antenna for Base Station,"Ying Liu;
Hao Yi;
Fu-Wei Wang;
Shu-Xi Gong",https://ieeexplore.ieee.org/document/6627950/,10.1109/LAWP.2013.2285373,Year: 2013
Design and Analysis of Single Beam Parabolic Reflector Antenna in LTCC for Millimeter Wave Automotive Radar,Dong-Hee Park,https://ieeexplore.ieee.org/document/8958132/,10.1109/COMCAS44984.2019.8958132,Year: 2019
Radiation Efficiency Improvement of a Balanced Miniature IFA-Inspired Circular Antenna,"F. Sarrazin;
S. Pflaum;
C. Delaveaud",https://ieeexplore.ieee.org/document/7762152/,10.1109/LAWP.2016.2633308,Year: 2017
Design of a Multiband Quasi-Yagi-Type Antenna With CPW-to-CPS Transition,"Yang Ding;
Y. C. Jiao;
P. Fei;
B. Li;
Q. T. Zhang",https://ieeexplore.ieee.org/document/6035954/,10.1109/LAWP.2011.2170950,Year: 2011
Large Frequency Ratio Vivaldi Antenna System With Low-Frequency Gain Enhancement Utilizing Dual-Function Taper Slot,"Jian Ren;
Miaomiao Zuo;
Bing Zhang;
Xiaoyu Du;
Zhe Chen;
Ying Liu;
Ying Zeng Yin",https://ieeexplore.ieee.org/document/9665210/,10.1109/TAP.2021.3137463,Year: 2022
Compact ultra wide band sinuous antenna,"Satish kumar Bandlamudi;
Puneet Kumar Mishra;
Sasikanta Kumar;
M. Haindavi;
R. Renuka;
S. S. Kumar;
V. K. Hariharan",https://ieeexplore.ieee.org/document/8402529/,10.1109/IAIM.2017.8402529,Year: 2017
Radiation efficient unidirectional low-profile slot antenna elements for X-band application,"C. Locker;
T. Vaupel;
T.F. Eibert",https://ieeexplore.ieee.org/document/1492631/,10.1109/TAP.2005.851793,Year: 2005
A 3–9 GHz UWB High-Gain Conformal End-Fire Vivaldi Antenna Array,"Yaling Chen;
Yejun He;
Wenting Li;
Long Zhang;
Sai-Wai Wong;
Amir Boag",https://ieeexplore.ieee.org/document/9703714/,10.1109/APS/URSI47566.2021.9703714,Year: 2021
A Multifeed Antenna for High-Efficiency On-Antenna Power Combining,"Taiyun Chi;
Sensen Li;
Jong Seok Park;
Hua Wang",https://ieeexplore.ieee.org/document/8070976/,10.1109/TAP.2017.2764119,Year: 2017
Wideband Printed Microstrip Antenna for Wireless Communications,"V. P. Sarin;
Nisha Nassar;
V Deepu;
C. K Aanandan;
P Mohanan;
Kesavath Vasudevan",https://ieeexplore.ieee.org/document/5129694/,10.1109/LAWP.2009.2026193,Year: 2009
"A lightweight broadband dual polarized base station antenna for all bands of UHF DVB-H mobile TV, CDMA and GSM","Mohamed Sanad;
Noha Hassan;
Amant-Antennas",https://ieeexplore.ieee.org/document/5562309/,10.1109/APS.2010.5562309,Year: 2010
Multiband and Dual-Polarized Omnidirectional Antenna for 2G/3G/LTE Application,"Xi-Wang Dai;
Zhen-Ye Wang;
Chang-Hong Liang;
Xi Chen;
Li-Ting Wang",https://ieeexplore.ieee.org/document/6658904/,10.1109/LAWP.2013.2289743,Year: 2013
Design of Electrically Small Metamaterial Antenna With ELC and EBG Loading,"Ke Li;
Cheng Zhu;
Long Li;
Yuan-Ming Cai;
Chang-Hong Liang",https://ieeexplore.ieee.org/document/6517468/,10.1109/LAWP.2013.2264099,Year: 2013
Multi-Beam Reflector Antenna System Combining Beam Hopping and Size Reduction of Effectively Used Spots,"Nelson J. G. Fonseca;
Jacques Sombrin",https://ieeexplore.ieee.org/document/6230720/,10.1109/MAP.2012.6230720,Year: 2012
Far field antenna factor estimation for a single antenna measurement using time frequency analysis,"Satoru Kurokawa;
Masanobu Hirose",https://ieeexplore.ieee.org/document/7026481/,10.1109/ISANP.2014.7026481,Year: 2014
A Planar Dual-Polarized Phased Array With Broad Bandwidth and Quasi-Endfire Radiation for 5G Mobile Handsets,"Naser Ojaroudi Parchin;
Jin Zhang;
Raed A. Abd-Alhameed;
Gert Frølund Pedersen;
Shuai Zhang",https://ieeexplore.ieee.org/document/9395373/,10.1109/TAP.2021.3069501,Year: 2021
A Switchable-Frequency Slot-Ring Antenna Element for Designing a Reconfigurable Array,"Mahmoud Shirazi;
Junyi Huang;
Tianjiao Li;
Xun Gong",https://ieeexplore.ieee.org/document/8170228/,10.1109/LAWP.2017.2781463,Year: 2018
A Novel Wideband Circular Patch Antenna With Conical Radiation Pattern,"Yang-Dong Yan;
Yong-Chang Jiao;
Riyun Tian",https://ieeexplore.ieee.org/document/8963060/,,Year: 2019
VHF/UHF Ultrawideband Slim Monopole Antenna With Parasitic Loadings,"Dongjie Qin;
Baohua Sun;
Rui Zhang",https://ieeexplore.ieee.org/document/9827493/,10.1109/LAWP.2022.3190015,Year: 2022
5G antenna array with wide-angle beam steering and dual linear polarizations,"Kirill Klionovski;
Atif Shamim;
Mohammad Said Sharawi",https://ieeexplore.ieee.org/document/8072777/,10.1109/APUSNCURSINRSM.2017.8072777,Year: 2017
Design of A Combination Antenna for Automotive Mobile Communication Systems,"Zhuang Ai;
Ying Liu;
Zhenzhen Yue;
Yongtao Jia;
Yutao Zhang",https://ieeexplore.ieee.org/document/8963230/,,Year: 2019
Design of low-cross-polarization wideband spaceborne ring focus reflector antenna,"Xiao-rong Tang;
Steven Gao",https://ieeexplore.ieee.org/document/6996426/,10.1109/LAPC.2014.6996426,Year: 2014
A conformal UHF antenna for cargo helicopter belly,"G. S. Karthikeya;
Narayan Agnihotri;
Syed Saad Siddiq;
K. S. Mehul;
T Thyagaraj",https://ieeexplore.ieee.org/document/7843207/,10.1109/APCAP.2016.7843207,Year: 2016
Design of Wideband Dual-Circularly Polarized Endfire Antenna Array on Gap Waveguide,"Yuxuan Zhao;
Enlin Wang;
Dandan He;
Tianling Zhang;
Jian Yang",https://ieeexplore.ieee.org/document/8740108/,,Year: 2019
IEEE Antennas and Propagation Society International Symposium. Digest. Held in conjunction with: USNC/CNC/URSI North American Radio Sci. Meeting (Cat. No.03CH37450),"IEEE Antennas and Propagation Society International Symposium. Digest. Held in conjunction with: USNC/CNC/URSI North American Radio Sci. Meeting (Cat. No.03CH37450)
Year: 2003 | Volume: 1 | Conference Paper | Publisher: IEEE",https://ieeexplore.ieee.org/document/1217385/,10.1109/APS.2003.1217385,Year: 2003
Frequency Reconfigurable Microstrip Loop Antenna Covering LTE Bands With MIMO Implementation and Wideband Microstrip Slot Antenna all for Portable Wireless DTV Media Player,"Anup N. Kulkarni;
Satish K. Sharma",https://ieeexplore.ieee.org/document/6339010/,10.1109/TAP.2012.2223433,Year: 2013
A Reconfigurable Dual-Polarization Slot-Ring Antenna Element With Wide Bandwidth for Array Applications,"Mahmoud Shirazi;
Tianjiao Li;
Junyi Huang;
Xun Gong",https://ieeexplore.ieee.org/document/8425066/,10.1109/TAP.2018.2863110,Year: 2018
Affordable Large Scale Active-Phased Array Antenna for Ka-Band Mobile SATCOM Applications,"W. M. Abdel-Wahab;
H. Al-Saedi;
M. Raeis-Zadeh;
E. Haj Mirza Alian;
A. Ehsandar;
G. Chen;
A. Palizban;
N. Ghafarian;
H. El-Sawaf;
M. R. Nezhad-Ahmadi;
S. Safavi Naeini",https://ieeexplore.ieee.org/document/8739911/,,Year: 2019
Dual-Polarized Wideband Remote Electrical Tilt Multi-Beam Antennas,"Lin–Ping Shen;
Hua Wang;
Nasrin Hojjat;
Willi Lotz;
Hamid Jamali",https://ieeexplore.ieee.org/document/8608298/,10.1109/APUSNCURSINRSM.2018.8608298,Year: 2018
Metamaterial-based wideband shorting-wall loaded mushroom array antenna,"Wei Liu;
Xianming Qing;
Zhi Ning Chen",https://ieeexplore.ieee.org/document/7228344/,,Year: 2015
A Wideband Dual-Band Magneto-Electric Dipole Antenna With Improved Feeding Structure,"Kai He;
Shu-Xi Gong;
Feng Gao",https://ieeexplore.ieee.org/document/6888468/,10.1109/LAWP.2014.2353792,Year: 2014
Fully Printed VO2 Switch Based Reconfigurable PIFA / T-shaped Monopole Antenna,"Zhen Su;
Mohammad Vaseem;
Shuai Yang;
Weiwei Li;
Kirill Klionovski;
Atif Shamim",https://ieeexplore.ieee.org/document/8572855/,10.1109/ANTEM.2018.8572855,Year: 2018
Dual-Band Dual-Sense Circularly Polarized Slot Antenna With a C-Shaped Grounded Strip,"Yue-Ying Chen;
Yong-Chang Jiao;
Gang Zhao;
Fan Zhang;
Zhen-Lin Liao;
Yu Tian",https://ieeexplore.ieee.org/document/6007046/,10.1109/LAWP.2011.2166750,Year: 2011
Compact Omnidirectional Circularly Polarized Antenna,"Jiangfeng Wu;
Kamal Sarabandi",https://ieeexplore.ieee.org/document/7857003/,10.1109/TAP.2017.2669959,Year: 2017
Circularly Polarized Stacked Annular-Ring Microstrip Antenna With Integrated Feeding Network for UHF RFID Readers,"Xi Chen;
Guang Fu;
Shu-Xi Gong;
Ya-Li Yan;
Wei Zhao",https://ieeexplore.ieee.org/document/5482113/,10.1109/LAWP.2010.2051791,Year: 2010
A high-gain dielectric resonator antenna array fed by back-cavity,"Yiting Liu;
Yongchang Jiao;
Zibin Weng;
Chi Zhang;
Huan Zhang",https://ieeexplore.ieee.org/document/8379173/,10.1109/IWAT.2018.8379173,Year: 2018
A 36 port Dual Polarized High Gain Sub-6GHz Multibeam Base Station Antenna,"Lin-Ping Shen;
Hua Wang;
Bret Jones;
Hamid Jamali;
Xiaoqing Wu",https://ieeexplore.ieee.org/document/9886663/,10.1109/AP-S/USNC-URSI47032.2022.9886663,Year: 2022
A novel wideband circular patch antenna for wireless communication,"Bo Wang;
Fushun Zhang;
Tian Li;
Qichang Li;
Jian Ren",https://ieeexplore.ieee.org/document/7026767/,10.1109/ISANP.2014.7026767,Year: 2014
A compact single-horn C/X dual band and circular polarized Tx & Rx antenna system,"P. Sarasa;
A. Baussois;
P. Regnier",https://ieeexplore.ieee.org/document/1332019/,10.1109/APS.2004.1332019,Year: 2004
Design and Experimental Results of a Spherical Antenna Array for a Conformal Array Demonstrator,Peter Knott,https://ieeexplore.ieee.org/document/4353945/,10.1109/INICA.2007.4353945,Year: 2007
A Compact Wideband Endfire Filtering Antenna Inspired by a Uniplanar Microstrip Antenna,Chunling Chen,https://ieeexplore.ieee.org/document/9714173/,10.1109/LAWP.2022.3151800,Year: 2022
IEE Colloquium on 'Satellite Antenna Technology in the 21st Century' (Digest No.124),"IEE Colloquium on Satellite Antenna Technology in the 21st Century
Year: 1991 | Conference Paper | Publisher: IET",https://ieeexplore.ieee.org/document/181760/,,Year: 1991
A Compact Stacked Dipole Antenna With Directional Radiation Coverage for Wireless Communications,"Sarin V. Pushpakaran;
Nishamol M. SeidMuhammed;
Rohith K. Raj;
Anju Pradeep;
P. Mohanan;
Kesavath Vasudevan",https://ieeexplore.ieee.org/document/6547183/,10.1109/LAWP.2013.2270951,Year: 2013
A LTCC Antenna Array in Ka- Band for Beam Scanning Applications,"Songyang Liu;
Jia Fang;
Qingchao Zhu;
Yijie Wang;
Xiaolin Zhang",https://ieeexplore.ieee.org/document/9753106/,10.1109/ISAPE54070.2021.9753106,Year: 2021
"A Compact Dual-Band Planar Antenna for DCS-1900/PCS/PHS, WCDMA/IMT-2000, and WLAN Applications","Gijo Augustin;
P. C. Bybi;
V. P. Sarin;
P. Mohanan;
C. K. Aanandan;
K. Vasudevan",https://ieeexplore.ieee.org/document/4473034/,10.1109/LAWP.2008.919601,Year: 2008
Design of a Dual-Band High-Gain Antenna Array for WLAN and WiMAX Base Station,"Zedong Wang;
Guan-xi Zhang;
Yingzeng Yin;
Jianjun Wu",https://ieeexplore.ieee.org/document/6888466/,10.1109/LAWP.2014.2352618,Year: 2014
700 MHz Quad Port Helical Antenna Array for MIMO Applications,"Fayez Hyjazie;
Wen Tong;
Halim Boutayeb;
Xianglong Liu",https://ieeexplore.ieee.org/document/9329649/,10.1109/IEEECONF35879.2020.9329649,Year: 2020
Highly-Integrated Wideband 28 GHz and 39 GHz Array Antennas for 5G Mobile Phone Applications,"Wei-Yu Li;
Wei Chung;
Jui-Hung Chou",https://ieeexplore.ieee.org/document/9330360/,10.1109/IEEECONF35879.2020.9330360,Year: 2020
Dual-Frequency Folded-Parallel-Plate Antenna With Large Frequency Ratio,"Li Ying Feng;
Kwok Wa Leung",https://ieeexplore.ieee.org/document/7328713/,10.1109/TAP.2015.2500607,Year: 2016
"Conjoined, Wi-Fi 6E MIMO Antennas for Laptops","Saou-Wen Su;
Derry Permana Yusuf;
Fang-Hsien Chu",https://ieeexplore.ieee.org/document/9614384/,10.23919/ISAP47258.2021.9614384,Year: 2021
Improved feeding structures to enhance the performance of the reflector impulse radiating antenna (IRA),"M. Manteghi;
Y. Rahmat-Samii",https://ieeexplore.ieee.org/document/1603808/,10.1109/TAP.2006.869917,Year: 2006
Single-feed dual-frequency dual polarized microstrip antenna with hexagonal slot,"S.V. Shynu;
R.K. Raj;
A.R. Chandran;
C.K. Aanandan;
P. Mohanan;
K. Vasudevan",https://ieeexplore.ieee.org/document/1330322/,10.1109/APS.2004.1330322,Year: 2004
Compact Open-Slot Antenna With Bandwidth Enhancement,"WeiXing Liu;
YinZeng Yin;
WenLong Xu;
ShaoLi Zuo",https://ieeexplore.ieee.org/document/5986680/,10.1109/LAWP.2011.2165197,Year: 2011
"Dual band, dual polarized, rail mount MIMO stadium antenna","Joshua W. Shehan;
Paris T. McGee;
James C. Carson;
Ryan S. Adams",https://ieeexplore.ieee.org/document/8072976/,10.1109/APUSNCURSINRSM.2017.8072976,Year: 2017
A Broadband CP Elliptical-Slot Antenna for Ambient RF Energy Harvesting,"Khatereh Nadali;
Patrick McEvoy;
Max J. Ammann",https://ieeexplore.ieee.org/document/9769055/,10.23919/EuCAP53622.2022.9769055,Year: 2022
A planar multiband antenna based on CRLH-TL ZOR for 4G compact mobile terminal applications,"Chao Huang;
Yong-Chang Jiao;
Zi-Bin Weng;
Xin Li",https://ieeexplore.ieee.org/document/8379200/,10.1109/IWAT.2018.8379200,Year: 2018
Shared Aperture Dual-band Waveguide Slot antenna,"Yuru Rao;
Hongtao Zhang;
Guilin Sun",https://ieeexplore.ieee.org/document/9330047/,10.1109/IEEECONF35879.2020.9330047,Year: 2020
X-band Antenna with Enhanced Gain and Sidelobe Suppression,"Paolo Squadrito;
Shuai Zhang;
Gert Frølund Pedersen",https://ieeexplore.ieee.org/document/8739492/,,Year: 2019
A Single Feed Multi-Beam Folded Reflectarray Antenna Based on Metasurface,"Haoyu Lei;
Ying Liu;
Yongtao Jia;
Xu Yang",https://ieeexplore.ieee.org/document/9246084/,10.1109/APCAP50217.2020.9246084,Year: 2020
Challenges in RF characterization of spacecraft antennas: An ISRO experience,"Puneet K. Mishra;
S. K. Nagesh;
R. K. Prasad;
K. V. Govinda;
T. L. Danabalan",https://ieeexplore.ieee.org/document/5552405/,10.1109/ANTEM.2010.5552405,Year: 2010
Characteristics of wideband ring loop antenna for digital terrestrial broadcasting,"H. Kawakami;
T. Haga;
S. Kon",https://ieeexplore.ieee.org/document/1552068/,10.1109/APS.2005.1552068,Year: 2005
A Dual-Band Millimeter-Wave Antenna for 5G Mobile Applications,"Chong-Zhi Han;
Guan-Long Huang;
Tao Yuan;
Chow-Yen-Desmond Sim",https://ieeexplore.ieee.org/document/8888328/,10.1109/APUSNCURSINRSM.2019.8888328,Year: 2019
Compact Planar Two-Arm Compound Spiral Antenna for L-/X-Band Direction Finding Applications,"E. S. Sakomura;
D. B. Ferreira;
I. Bianchi;
D. C. Nascimento",https://ieeexplore.ieee.org/document/8608579/,10.1109/APUSNCURSINRSM.2018.8608579,Year: 2018
Design of Single Layer Dual Band Antenna for Secondary Radars,"Indira Srivastava;
Ajay Kumar Sharma",https://ieeexplore.ieee.org/document/8770965/,10.1109/INCAP.2018.8770965,Year: 2018
Compact Offset Microstrip-Fed MIMO Antenna for Band-Notched UWB Applications,"Le Kang;
Hui Li;
Xinhuai Wang;
Xiaowei Shi",https://ieeexplore.ieee.org/document/7084602/,10.1109/LAWP.2015.2422571,Year: 2015
Dual-band microstrip antenna fed by coaxial probe,"Bao-shan Yan;
Lu Wang;
Zhi-quan Luo;
Dong-min Deng;
Li-ying Feng;
Hong-xing Zheng",https://ieeexplore.ieee.org/document/7833923/,10.1109/ISAPE.2016.7833923,Year: 2016
LHCP and RHCP Substrate Integrated Waveguide Antenna Arrays for Millimeter-Wave Applications,"Seong-Jin Park;
Seong-Ook Park",https://ieeexplore.ieee.org/document/7523214/,10.1109/LAWP.2016.2594081,Year: 2017
CPW-fed Band-notched Monopole Antenna for UWB Applications,"X. Wang;
Z. F. Yao;
Z. Cui;
L. Luo;
S. X. Zhang",https://ieeexplore.ieee.org/document/4735177/,10.1109/ISAPE.2008.4735177,Year: 2008
"A novel broadband antenna, the low profile dipole planar inverted cone antenna (LPdiPICA)","Seong-Youp Suh;
W. Stutzman;
W. Davis;
A. Waltho;
J. Schiffer",https://ieeexplore.ieee.org/document/1329785/,10.1109/APS.2004.1329785,Year: 2004
Antenna Beamwidth Control [Antenna Designer's Notebook],"Josef Kriz;
Vitezslav Krcmer;
Jan Pidanic;
Vladimir Schejbal",https://ieeexplore.ieee.org/document/5466418/,10.1109/MAP.2010.5466418,Year: 2010
Compact Antennas for Nano- and Micro- satellites: development and future antenna needs at CNES,"Rémi Fragnier;
Kevin Elis;
Vincent Laquerbe;
Romain Contreres;
Anthony Bellion;
Baptiste Palacin",https://ieeexplore.ieee.org/document/8740270/,,Year: 2019
Pattern-Reconfigurable Yagi–Uda Antenna Based on Liquid Metal,"Jiaxiang Hao;
Jian Ren;
Xiaoyu Du;
Jan Hvolgaard Mikkelsen;
Ming Shen;
Ying Zeng Yin",https://ieeexplore.ieee.org/document/9351606/,10.1109/LAWP.2021.3058115,Year: 2021
"A High-Isolation, Ultra-Wideband Simultaneous Transmit and Receive Antenna With Monopole-Like Radiation Characteristics","Ruina Lian;
Ting-Yen Shih;
Yingzeng Yin;
Nader Behdad",https://ieeexplore.ieee.org/document/8219401/,10.1109/TAP.2017.2784447,Year: 2018
A K-band series-fed microstip array antenna with low sidelobe for anticollision radar application,"Yu-lin Chang;
Yong-chang Jiao;
Li Zhang;
Guantao Chen;
Xiaohui Qiu",https://ieeexplore.ieee.org/document/8420878/,10.1109/APCAP.2017.8420878,Year: 2017
A Dual-Polarized and High-Gain X-/Ka-Band Shared-Aperture Antenna With High Aperture Reuse Efficiency,"Peng Mei;
Shuai Zhang;
Gert Frølund Pedersen",https://ieeexplore.ieee.org/document/9210161/,10.1109/TAP.2020.3026429,Year: 2021
Dual-Polarized Directive Ultrawideband Antenna Integrated With Horn and Vivaldi Array,"Yongsheng Pan;
Yang Cheng;
Yuandan Dong",https://ieeexplore.ieee.org/document/9264688/,10.1109/LAWP.2020.3039377,Year: 2021
Bandwidth Enhancement of a Printed Slot Antenna With a Pair of Parasitic Patches,"S. T. Fan;
Y. Z. Yin;
B. Lee;
W. Hu;
X. Yang",https://ieeexplore.ieee.org/document/6329392/,10.1109/LAWP.2012.2224311,Year: 2012
Broadband Dual Polarization Antenna Array for 5G Millimeter Wave Applications,"Chang Zhao;
Ying Liu;
Yu Zhang;
Aidi Ren;
Yongtao Jia",https://ieeexplore.ieee.org/document/8963242/,,Year: 2019
Monopole Antenna With Quasi-Fractal Slotted Ground Plane for Dual-Band Applications,"Tao Hong;
Shu-Xi Gong;
Ying Liu;
Wen Jiang",https://ieeexplore.ieee.org/document/5492142/,10.1109/LAWP.2010.2053834,Year: 2010
Omnidirectional WLAN Antenna With Common-Mode Current Suppression,"Wenliang Song;
Zibin Weng;
Yong-Chang Jiao;
Lei Wang;
Hong-Wei Yu",https://ieeexplore.ieee.org/document/9423553/,10.1109/TAP.2021.3076261,Year: 2021
"Low-Profile, Quasi-Omnidirectional Substrate Integrated Waveguide (SIW) Multihorn Antenna","Ling Sun;
Baohua Sun;
Jiangpeng Yuan;
Wending Tang;
He Wu",https://ieeexplore.ieee.org/document/7239547/,10.1109/LAWP.2015.2476346,Year: 2016
Digital terrestrial broadcasting antennas -4-Plane synthesis pattern and gain improvement-,"Haruo Kawakami;
Toshiyuki Haga;
Katsuaki Hosoi;
Daisuke Shirahama;
Yoshihiro Norimatsu;
Yukinori Ninomiya;
Masao Tanioka",https://ieeexplore.ieee.org/document/4396598/,10.1109/APS.2007.4396598,Year: 2007
Dual Reflectarray Ka-band Multibeam Antenna,"C. Tienda;
A. Katsounaros;
S. Stirland",https://ieeexplore.ieee.org/document/8739904/,,Year: 2019
Unified frequency and time-domain antenna modeling and characterization,"S. Licul;
W.A. Davis",https://ieeexplore.ieee.org/document/1504945/,10.1109/TAP.2005.854533,Year: 2005
L Band Array Antenna for Combined Interrogator Transponder (CIT) suitable for airborne applications,"Neeresh Kumar;
Bal Mukund Jha;
Ajay Kumar Sharma",https://ieeexplore.ieee.org/document/9726430/,10.1109/InCAP52216.2021.9726430,Year: 2021
A Modular Architecture for Wide Scan Angle Phased Array Antenna for K/Ka Mobile SATCOM,"W. M. Abdel-Wahab;
H. Al-Saedi;
E. Haj Mirza Alian;
M. Raeis-Zadeh;
A. Ehsandar;
A. Palizban;
N. Ghafarian;
G. Chen;
H. Gharaee;
M. R. Nezhad-Ahmadi;
S. Safavi Naeini",https://ieeexplore.ieee.org/document/8700842/,10.1109/MWSYM.2019.8700842,Year: 2019
The development of a compact point-defense phased array antenna,"D.-C. Chang;
C.-I. Hung;
J.-H. Yao",https://ieeexplore.ieee.org/document/385361/,10.1109/APS.1993.385361,Year: 1993
